1372271989750,2.05,51.5321709,-0.19466
1372271993000,1.89,51.5322548,-0.1958932
1372271995250,1.775,51.5322548,-0.1958932
1372271996000,3.02,51.5322548,-0.1958932
1372271996500,1.735,51.5322548,-0.1958932
1372272045250,1.88,51.5324904,-0.1986388
1372272054500,1.535,51.5326442,-0.1998846
1372272056750,1.595,51.5326442,-0.1998846
1372272061000,2.05,51.5326442,-0.1998846
1372272061500,1.535,51.5326442,-0.1998846
1372272066000,2.92,51.5325994,-0.2009829
1372272066750,1.5,51.5325994,-0.2009829
1372272105500,1.9,51.5328822,-0.2028472
1372272119250,2.09,51.5329209,-0.2041348
1372272204500,1.78,51.5326903,-0.2084512
1372272206250,1.69,51.5326903,-0.2084512
1372272207500,1.79,51.5326903,-0.2084512
1372272264500,1.65,51.5312105,-0.2161444
1376216256000,2.52,51.5281938,-0.2158785
1376216444750,2.17,51.5254439,-0.2145323
1376216445750,1.51,51.5248178,-0.2142094
1376216638250,2.89,51.5187603,-0.2107165
1376216766000,2.43,51.5170882,-0.2097214
1376216767250,1.935,51.5170882,-0.2097214
1376216767750,2.06,51.5170882,-0.2097214
1376216793250,1.67,51.515385,-0.208606
1376217055000,1.65,51.5114426,-0.200396
1374230618500,1.91,51.514767,-0.187956
1374230910750,1.67,51.5147624,-0.1978049
1374230927250,2.08,51.5145524,-0.1994174
1374230928000,1.63,51.5145524,-0.1994174
1374231420500,1.68,51.519888,-0.2115994
1374231704500,2.02,51.526637,-0.2155432
1374231734500,2.21,51.5276113,-0.2159741
1374231740000,2.8,51.5276113,-0.2159741
1374136317500,1.62,51.5281449,-0.2159491
1374136327750,2.68,51.527788,-0.2158207
1374136330750,1.585,51.5269406,-0.2154918
1374136490250,2.045,51.5258962,-0.2147525
1374136507250,1.68,51.5244588,-0.2140824
1374136508000,1.595,51.5244588,-0.2140824
1374136515500,1.54,51.523892,-0.2136926
1374136629250,1.77,51.5188795,-0.21086
1374136630250,2.86,51.5188795,-0.21086
1374136651500,3.09,51.5182354,-0.2105287
1374136652000,1.535,51.5175689,-0.2101254
1374136680750,1.53,51.5173633,-0.2099435
1374136713000,1.82,51.517049,-0.2097608
1374136761500,1.785,51.5169474,-0.2097627
1374136795500,1.6,51.5153851,-0.2085152
1374136874500,1.5,51.5145452,-0.2051391
1374136931000,2.05,51.5127746,-0.20539
1374137128500,1.79,51.5090182,-0.2038424
1374137192000,2.12,51.508777,-0.2036224
1374137240750,1.85,51.5080513,-0.203179
1374137350750,2.01,51.5068909,-0.206319
1374137351500,3.02,51.5068909,-0.206319
1374137690750,2.14,51.4985758,-0.2058733
1374137701000,2.64,51.4978904,-0.2052779
1374137709250,1.54,51.4975108,-0.2047297
1374137770000,2.07,51.498227,-0.2014509
1374137859000,1.88,51.499718,-0.1967643
1374137891750,1.58,51.5004922,-0.1946341
1374137966250,1.89,51.5008677,-0.1931245
1372585367750,2.14,51.517086,-0.2098154
1372585433500,1.54,51.5156204,-0.208704
1372585437000,1.61,51.5156204,-0.208704
1372585581750,1.52,51.5135633,-0.2031393
1372585629000,1.67,51.5146048,-0.1988457
1372585630250,2.28,51.5147337,-0.1978553
1372585640750,1.75,51.5148872,-0.1964446
1372585642500,1.99,51.5148872,-0.1964446
1372585643000,1.65,51.5148872,-0.1964446
1372585692250,1.52,51.515289,-0.1936774
1372585701750,3.48,51.5154509,-0.192125
1372585704750,2.72,51.5154509,-0.192125
1372585782250,1.59,51.5157722,-0.189382
1372585788750,1.6,51.5157722,-0.189382
1372585793500,2.01,51.5158585,-0.1885763
1372585799750,1.78,51.5158585,-0.1885763
1372585813250,1.88,51.5158215,-0.1872911
1372585991250,1.61,51.5106443,-0.1859271
1372586161500,1.63,51.508929,-0.1939231
1372586240750,1.88,51.5054206,-0.1939191
1372325208000,1.535,51.5100155,-0.1903123
1372325250750,2.245,51.5095763,-0.193454
1372325279250,1.85,51.5093722,-0.1942007
1372325325750,1.8,51.508678,-0.1939149
1372325327750,1.73,51.508678,-0.1939149
1372325330250,1.63,51.508678,-0.1939149
1372325341500,1.81,51.508678,-0.1939149
1372325402000,1.88,51.506427,-0.194403
1372325406750,2.08,51.506427,-0.194403
1372325415000,1.98,51.5047285,-0.1935681
1372325552250,1.705,51.5035865,-0.1918422
1372325606250,1.95,51.5028238,-0.1911979
1372325699750,1.72,51.5021844,-0.1909637
1372325701750,1.56,51.5021844,-0.1909637
1372325703750,1.67,51.5021844,-0.1909637
1372325706250,1.845,51.5022871,-0.1899262
1372325707250,1.7,51.5022871,-0.1899262
1372325863250,1.7,51.502327,-0.1879859
1372325870500,1.73,51.5023312,-0.1879668
1372323555000,1.74,51.5278208,-0.2158194
1372324495000,1.56,51.5147426,-0.1974919
1372324497250,1.71,51.5148728,-0.1965187
1372324499250,2.12,51.5148728,-0.1965187
1372324499750,1.715,51.5148728,-0.1965187
1372324597750,2.67,51.5154234,-0.191784
1372324623250,2.57,51.5155557,-0.1906171
1372325098500,1.54,51.5122263,-0.1863996
